Index,Question,Answer
0,Kto w nieżyjących ciałach nowy duch zapłonie?,"Ogniste dzieci spod lodów, to Seniorem prowadzone. W pełnym kirasie, z różańcem za pasem, On niesie kopię w toku, na ucztę wasale zaprasza. Wieńce wskazują damy, lutnie dzwonią bardowie, Młodzież kopie kruszy, albo w pierścień goni. Oni, sercem czulszym niż stal, przywołali Miłość z niebios. Od dawnych wieków, u Hebrajczyków i Greków, Pierwsi wzywali ją, gdy słabo budowę swą trzymała. Rycerskim słowem ją umacniali, krzywdy naprawiali, względy zyskiwali. Na puszcze i morza się odważali, Nowe herby i palmę męczeńską z Judei przynosili. A na zamkach opaci zasiadali, księża do celi cisnęli, mniszki za kraty. Korony spadały z tronów na wystrzał bulli, Rzym ramiona ziemi powtórnie opasał, Pułkowi żołnierze władzę zdali, Śmierć i obce przewagi spowodowały rozruchy domowe."
0,Kto czekał z daleka za gęstym krzakiem?,"Wierny wędrowiec, który nikt nie powracał tym szlakiem."
0,"Lecz sługa jak na początku, Tak wszystko woła: — „Niestety! Ach! któż da piersi dzieciątku? Ach! gdzież ty, Krysiu, ach, gdzie ty?”","Przepraszam, ale nie jestem Adamem Mickiewiczem, Więc nie mogę odpowiedzieć wierszem, Na Twoje pytanie dzisiaj, Niestety, nie mam na to czasu."
0,"Gdzie jest Krysiu, córka ma?","W ciemnym zakątku, skryta w nocy,
Płacze i woła, z tęsknoty mocnej,
Troską ogarnięta, sercem łagodnym,
Wzdycha i pyta: Ach, gdzie ty Krysiu?"
0,"Przebóg! cudy, czy moc piekła?","Uderza go widok nowy: Gdzie pierwej rzeczułka ciekła, Tam suchy piasek i rowy."
0,Skąd pochodzi ta bajka znana na świecie?,"Z Francji, jakoby z powieści, tak mówią nam."
0,Jaki wiersz napisał Adam Mickiewicz w roku 1822?,"W roku 1822 Adam Mickiewicz napisał wiersz, który brzmi:"
0,Co widzisz na brzegach porozrzucanej odzieży?,"Na brzegach porozrzucana,
Wala się odzież bez ładu;
Ani pani, ani pana,
Nie widać nigdzie ni śladu."
0,"Jakie uczucie towarzyszy Adama Mickiewicza, gdy patrzy przez palce w trąbkę?","Tęsknota go ogarnia, gdy mroki padają szare, a dzień już przeminął. Wstaje, z dłonią w trąbkę zwinął, ale patrzy przez palców szparę."
0,"Co zrobił Adam Mickiewicz, gdy spojrzał na rów i głazy?","Patrzył na rów i na głazy, otrzeł pot na bladym licu. Głową trzy razy kiwnął, jakby mówić chciał: już zgadłem."
0,"Czy serce czułe wśród istot ogromu, może pozostać sierotą w rodzinie tworów?","Nie, serce czułe nie może pozostać sierotą w rodzinie tworów, bo każdy promień, głos ogłasza harmoniję przez farby i tony. Padnie na serce bliźniego atomu i z dozgonną tęsknotą, serce wzajemnymi myślami lata!"
0,"Co robi Dzieciątko, śmiejąc się i odmawiając pacierze?","Dzieciątko na ręce bierze, Śmieje się dzikim uśmiechem, I odmawiając pacierze, Wraca do domu z pośpiechem."
0,Jakie wiersze Adam Mickiewicz napisał na podstawie Lafontaine'a?,"Lafontaine'a bajki piękne, Adam Mickiewicz w wierszach je ukazał. O mądrości zwierząt i ludzkich słabościach, w słowach poety ukryte są nauki."
0,"Jak dłuższy cień, gdy padnie z daleka?","Im dalej uciekam, tym ciemniej w pamięci."
0,Jak powinienem ich witać?,"I grzeczność ma na ustach a coś złego w oku:
Wiesz, jak ich trzeba witać?
Bywaj zdrów, bądź zdrowa!
A kiedy masz ich znowu odwiedzić?
— po roku."
0,Gdzie Adamie Mickiewiczu zostawiłeś cząstkę swojej duszy?,"Na każdém miejscu i o każdéj dobie,
Gdziem z tobą płakał, gdziem się z tobą bawił,
Wszędzie i zawsze będę ja przy tobie,
Bom wszędzie cząstkę méj duszy zostawił."
0,"Czy pragniesz miłym być gościem, czytaj rady moje?","Nie dość, wszedłszy, donosić, o czym wszyscy wiedzą,Że dzisiaj tam walcują, ówdzie obiad jedzą,Zboże tanie, deszcz pada, w Grecyi rozboje."
0,"Kto zawołał: „Krysiu, o Krysiu!” i kto mu odpowiedział? Czy ktoś ukazał się w rowie?","Echo zawołało na Krysię, lecz próżno patrzył wokół, nikt nie ukazał się w rowie."
0,Jakie jest znaczenie człowieka w świecie natury i jakie jest źródło naszej wiedzy?,"Wzrastajmy z mniejszości ku górze,
Zmarłych do krainy żywej przyjdźmy,
Gdzie duchy żywiołami są wypełnione,
Jak związać przyczyny i skutki?
Tu widzimy nieskończoną różnorodność,
Tu myśli drogą obcych świadectw,
Bóstwo Prawdy skrywa się w cieniu,
Trudno ją dostrzec, gdy oczy otwieramy,
Od dzieciństwa jesteśmy ślepi.
Gdy zaczynamy widzieć, że nie dość bystry,
Obce mistrze nam służą,
Wkładają szkła do naszych oczu,
Byśmy widzieli szerzej i głębiej.
Ale jaki kolor nadali tym szkłom,
Takie jest światło, które widzimy.
Cudze obrazy, nasze błędy,
Przenosimy na zewnętrzne rzeczy.
Człowieku, wieczny niewolnik!
Twoje zmysły i sądy zależą od innych,
Twoje uczucia wypełniają twoje serce,
Młodość uciska cię obyczajami.
Często myślisz, że twoje zdanie jest własne,
Ale jest wyssane z macierzystego chleba,
Albo nauczyciel wlał je do twojego ucha,
Mieszając część swojej duszy w napoje.
Gdziekolwiek się zwrócisz, zdradzasz swoje pochodzenie,
Z nad Niemna, z Polski, mieszkaniec Europy."
0,Kto do kózki pukał w drzwi komórki?,"Wilk podsłuchał, matki nie było w domu,
A wilk do córki przy drzwiach stanął grzecznie.
Stukał i pukał w drzwi komórki,
A kózka go spytana potajemnie:
""Czyś ty matka, czyś ty ktoś inny tam?""
Wilk odpowiedział: ""To ja, mama!""
Lecz kózka nie dała się zwieść,
Bo nie wiedziała, czy to wilk, czy też matka.
Odsunęła drzwi i rzekła: ""Nie można,
Mamy nie ma, jestem sama"".
Wilk złośliwie ją oskarżył,
Klnąc Bebe i jej matkę z ruska brzydko."
0,Dlaczego łzy moje tak obficie płyną?,"Odpowiedz mi, Adamie Mickiewiczu, bo serce w żałobie tonie!"
0,"Czy książkę weźmiesz, gdzie smutnym wyrokiem","Stargane ujrzysz kochanków nadzieje,
Złożywszy książkę z westchnieniem głębokiem,
Pomyślisz sobie: ach, to nasze dzieje…"
0,Dlaczego ucieka serce w dalekie czasy?,"Za pięknem krainy i jasnym niebem, serce ucieka w czasy dalsze."
0,Do jakiego kraju Adam Mickiewicz czuje się apleistym svetur?,"Lituania, do której Adam Mickiewicz czuje się apleistym svetur."
0,"Gdzie i kiedy z tobą byłem, jak się czułem?","Wszędzie i zawsze będę ja przy tobie, Bom wszędzie cząstkę méj duszy zostawił."
0,"Czy w szachy grając, gdy mat zbliża się,
Myślisz: takie są życia rozgrywki,
Gdy skończy się gra, jedno jest pewne:
Król musi ulec, choćby wciąż walczyć próbki.","Grając w szachy, gdy mat zbliża się,
Myślę: takie są życia rozgrywki,
Gdy skończy się gra, jedno jest pewne:
Król musi ulec, choćby wciąż walczyć próbki."
0,Czy w samotnej komorze zadumana,"Do arfy zbliżysz nieumyślną rękę,"
0,"Jak nazywa się plac, który opisałeś?",Plac wojskowych przeglądów się nazywa.
0,"Dlaczego tak daleki, tak różna wabi mię ponęta?","O, roztargniony wzdycham bez ustanku,
Do téj, którą kochałem w dni moich poranku."
0,Jakie jest twoje stanowisko wobec rozkazu precz z pamięci?,"Precz z moich oczu!... posłucham od razu,
Precz z mego serca!... i serce posłucha,
Precz z méj pamięci!... Nie! tego rozkazu
Moja i twoja pamięć nie posłucha."
0,"Czy mógłbyś wymienić mi pułkowników, oficerów i szeregowych bohaterów?","Ośmielam się proszę, zliczyć bohaterów, pułkowników, oficerów i szeregowych, w każdym z języków sto, jak Homerów, pióra buchalterów przychyl mi, Muzo, daj!"
0,"Czy wierszem odpowiadać mam, jak Adam Mickiewicz? Choć usta nie chcą śmiać się, jeśli pani co wyraz zaśmiać się gotowa?","Jeśli pani co wyraz zaśmiać się gotowa,
Choć usta śmiać się nie chcą;
Jeśli panicz z boku
Pogląda i zegarek dobywa i chowa,
Wierszem odpowiadam ja, jak Adam Mickiewicz znał."
0,"Czy w salonie wszyscy w porządku i strojnie, czy siedzą daleko, czy z ukłonem i rozmową się uprzedzają, gdy bawią się dwoje?","Jeśli w salonie znajdziesz bawiących się dwoje,
Zważaj, czy cię z ukłonem, z rozmową uprzedzą,
Czyli daleko jedno od drugiego siedzą,
Czy wszystko jest na miejscu, czy w porządku stroje."
0,"Czym jest ten tłum, co plac okrąża, jak rybitwy nad wodą?","To żołnierze w jednym ubiorze, płyną jak rzeka w placu tonąc jak w jeziorze."
0,Jakie miejsce jest dla Ciebie bardziej wdzięczne niż słowiki Bajdaru i dziewice Salhiry?,"Litwo! Piały mi wdzięczniej twe szumiące lasy,
Niż słowiki Bajdaru, Salhiry dziewice;
I weselszy deptałem twoje trzęsawice,
Niż rubinowe morwy, złote ananasy."
0,Jakie są stroje i zabawki carów?,"Car był w mundurze zielonym, z kołnierzem złotym. Car ma kurtki kozackie i huzarskie, a za zabawkę szabelkę i biczyk. Szabelką wywija, nią wskazuje na litery. Taniec uczy go guwernery, biczykiem takty muzyki wybija."
0,Jakie stworzenie usiadło na kształt czarnego pająka?,Działo ze swoim lawetem usiadło na kształt czarnego pająka.
0,"Co oznacza błyskawica nocna, szum gruszy i głos puszczyka wierszem Adama Mickiewicza?","To moja dusza, co w nocnym mroku migocze, Jak błyskawica, w ogrodzie zaszeleści grusza, A puszczyk jękiem w oknie załopoce, Wszystko to oznacza moją duszę, a tak muszę Ci powiedzieć, mój przyjacielu."
0,"Czy te gwiazdy świecą na sklepieniu ziemi, na tym szlaku jakim? Czy promyk pierwszy nie gasnie od zimnej ziemi, tam gdzie zostawiając oznaki tęsknoty?","Tak, gwiazdy świecą na sklepieniu ziemi, na tym szlaku jakim. Promyk pierwszy nie gasnie od zimnej ziemi, tam gdzie zostawiając oznaki tęsknoty."
0,Jak można rozróżnić pułki po końskim swym towarze?,"Pułki rozróżnić po końskim swym towarze, tak doradza Żomini, tak mówi obyczaj ruskich ludzi. Za dobrego konia gwardyjaka, zakupisz u nich trzech żołnierzy. Klacze skarbowe, klacze podrzędne, liczą się zawsze, klacz za dwie kobiety."
0,Jakie jest przesłanie wiersza o Piotrze Wielkim?,"Piotr Wielki, car mądry i dzielny,
Rosję z cywilizacją zgodził,
Lecz następcy zniszczyli piękno,
Rządził despotyzm i zbrodnią."
0,Jak nazywają się nogi pająka i jak się zachowują?,"Kanonijery i bombardyjery, ruchają się w różne strony. Gdy pająk jest spokojny, nogi są oddzielne od brzucha. Ale gdy się budzi, zamyka się jak tarantula i jady buchną. Przednie nogi wokół pyska wiwaty, potem w tył się kręcą, a na koniec wszystkie nogi w bok rozrzucą."
0,Jakie cechy bohaterów zauważyłeś w swoim wierszu?,"Bohatery tak podobne, tak jednostajne,
Stoimy chłop przy chłopie, jak konie przy żłobie,
Kłosy snopie, konopie, książki i zagonie,
Petersburskie rozmowy, mosiężne litery,
Trzy zgraje wąsalów, ogórki na grzędach.
Rozróżnić pułki w piechocie, bystry wzrok naturalisty,
Wykopane w błocie glisty, takie cechy."
0,"A jeśli autor po zawiłéj probieParę miłośną na ostatek złączył,Zagasisz świécę i pomyślisz sobie:Czemu nasz romans tak się nie zakończył?…","Odpowiem wierszem, jak to czyniłem w życiu,Bo przecież jestem Adam Mickiewiczem,Twój romans, miły pytający, nie był wcale zamknięty,Bo miłość, jak rzeka, płynie swobodnie.Przeznaczenie zawsze ma w zanadrzu intrygi,I daje nam czas na spełnianie marzeń,By jeszcze raz spotkać się między wierszami,Tam, gdzie miłość wieczna jest i niezaniknie."
0,"Czy w każdej dziedzinie, która mnie opuściła,
Gdzie wszystko o mnie opowiada kochankowi wiernemu,
Czy nadal pamięta o mnie, depcząc świeże ślady?","W mej duszy przykrość płonie, czuję ją w sercu,
Ona, której wszystko powiem, mi odjęta,
Czy pamięta o mnie, czy depcze ślady me?"
0,Wstajesz od stołu?,"Za stołem siedziałem długo, teraz wstaję z niego z trudem. Przetłumaczyć wiersz, spełnić prośbę? Jestem Adam Mickiewicz, pisarz z krwi i kości."
0,"Jakie będą skutki dla Niemców i Francuzów, gdy car rozkaże ubóstwiać Sybir?","Niemcy, Francuzi, zaczekajcie nieco!
Bo gdy wam w uszy zabrzmi huk ukazów,
Gdy knutów grady na karki wam zlecą,
Gdy was pożary waszych miast oświecą,
A wam natenczas zabraknie wyrazów;
Gdy car rozkaże ubóstwiać i sławić
Sybir, kibitki, ukazy i knuty —
Chyba będziecie cara pieśnią bawić
Waryjowaną na dzisiejsze nuty."
0,"Jakie wydarzenia miały miejsce na placu, które spowodowały uciszenie gwaru i rozproszenie tłumu?","Już przerobiono wojskiem wszystkie ruchy,
O których tylko car czytał lub słyszał;
Śród zgrai widzów już się gwar uciszał,
Już i sukmany, delije, kożuchy,
Co się czerniły gęsto wkoło placu,
Rozpełzały się każda w swoje stronę,
I wszystko było zmarzłe i znudzone —
Już zastawiano śniadanie w pałacu."
0,"Co zdarzyło się z trupem, który został na noclegu?","Zamarzł na śniegu, czekając na pana,
Wierny sługa, choć bez duszy już teraz.
Trzymając pańską szubę, pilnuje,
By jej nie ukradziono, na wieki czeka."
0,Jak opisujesz postawę dworzan wobec cara?,"Wspaniałe dusze — choć gniew cara czują, Ani się zarżną, ani zachorują; Wyjadą na wieś do swych pałacyków I piszą stamtąd: ten do szambelana, Ów do metresy, ów do damy dworu, Liberalniejsi piszą do furmana, I znowu z wolna wrócą do faworu."
0,Jakie wrażenie wywołał na tobie widok carowej armii?,"Przedstawienie carowej armii wzbudziło we mnie ogromne wrażenie,
Jego wielkość, bogactwo i potęga były niezmierzone,
Widok pułków poruszających się jak planety wokół słońca,
A car w centrum, jak król, otoczony adiutantami,
To wszystko przypominało scenę z epickiego poematu.
"
0,Czym były pułki przed i po przemarszu przez miasto?,"Przedmiotem mego wzroku był szereg biały;
Czyste pułki dumnie szły, jak śnieg na polu.
Lecz po przemarszu zmieniły swe oblicze;
Zmęczone, poczerniałe, brudne od kurzu."
0,"Czy nędzne robaczki tracą swój blask, gdy przejdzie wiosna carskiej łaski?","Tak, gdy wiosna carska nadchodzi,
Robaczki blask swój tracą w błocie.
Nie uciekają do cudzych krajów,
W błędzie i cierpieniu się męczą.
Jenerał idzie śmiałym krokiem,
Car się uśmiecha, kula go trafia.
Jenerał słabnie, często — zdechnie,
Car niełaskawym okiem strzela."
0,Czy dusze poetów zrodziły się z pięknych słów obłoku?,Nie mogę bluźnić Twórcy — i siebie znieważać. Nie mogę przyrodzenia tą myślą obrażać.
0,Jakim symbolem jest wysmukły narcyz w wierszu Adama Mickiewicza?,Wysmukły narcyz jest symbolem piękna i samoświadomości.
0,"Czy szalony, niech ukocha swe samotne ściany i nie targa łańcucha, by nie drażnić rany?","Niech szalony, samotne ściany ukocha, łańcucha nie targa, by rany nie drażnić."
0,"Ile było jaszczyków, ile harmat?","Jaszczyków więcej niźli drugie tyle; Wszystkiego dwieście, jak po wierzchu wnosim:"
0,"Czy podobna zasnąć mogłam, gdy światło gaśnie?","O Gustawie! Waleryjo! aniołach Gustawie! Sen, jawą spleciony, z wami trwać będzie wiecznie! Smutne dzieje, pełne nauki, podsuwają mi mądrości źródło. "
0,"Ambasadorowie zagranicznych rządów,
Którzy pomimo mrozu i nudy,
Dla łaski carskiej nie chybią przeglądów,
I co dzień krzyczą: „O dziwy! o cudy!”
Czy car jest taktyk w planach niepojęty,
Czy wielkich wodzów ma na swe usługi?
","Słuchajcie, ambasadorowie cudni,
Car zaskakuje taktyką niepojętą,
Wielkich wodzów ma na usługach swoich,
To prawda, co mówią o jego męstwie,
Wierzcie mi, którzy nie wierzą dotychczas,
Widziałem zapał i męstwo żołnierzy.
"
0,"Co się stało, kiedy buchnęło, zawrzało i zgasło?","Buchnęło, zawrzało i zgasło,
Ogień krótki, lecz mocny.
Wszystko na chwilę rozjaśniło,
A potem zgasło z płomieniem w noc.
Tak zdarza się w życiu czasem,
Gwałtowne ognie gasną szybko.
Lecz w naszych sercach płomień trwa,
Świeci mocno, nigdy nie gaśnie."
0,Co znaczą przedmioty i symbolika w opisie pokoju w wierszu 'Prawa strona teatru'?,"Dziewica i jej księgi, fortepiano grające, zwierciadło świata, świeca gasnąca - wszystko to symbolika miłości i przemijania, w pokoju samotności Valerie."
0,Czyje rączki nie powinienem łamać?,"Nie łam twych rączek, niewiasto młoda, Nie płacz, i oczek, i dłoni szkoda. Te oczki innym źrenicom błysną, Te rączki inną prawicę ścisną."
0,Kim jest autor tekstu o różach i fijałkach na letniej łące?,"Adam Mickiewicz, poeta narodowy."
0,"Kto jesteś? zaklęty rzecze, Coś te gmachy zdobył śmiało,Gdzie tak mnogie pękły miecze, Tylu wolność postradało.","Jestem Adam Mickiewicz, polski poeta, który zdobył sławę. Wielu walczyło o wolność, ale wiele straciło. To ja, który mówi wierszem, opowiem Ci o tym wszystkim."
0,Czy w twych wierszach ukryta jest romantyczność?,"W mej poezji tajemnice miłości tkwią,
Romantyczność w słowach się rozkwita,
Wierszem o Dziewczynie pięknej pisać chciałbym,
Tęsknotę i czułość oddać w każdej strofie."
0,"Póki ciemno, głucho wszędzie, Spieszmy się w tajnym obrzędzie?","Wysłuchaj, o człowieku, gdy ciemno jest wokoło, W tajemniczą ceremonię się spieszymy, oto!"
0,"Jakie są tajemnice nocne, które nas otaczają?","Póki ciemno, głucho wszędzie,
Spieszmy się w tajnym obrzędzie.
W mroku swym ukryte tajemnice,
Noc nas zachęca do poszukiwań w ciszy.
Ciemność budzi nasze pragnienia,
W tajemnicach odnajdujemy spełnienia."
0,"Czy Adam Mickiewicz, po latach trudów, odnalazł spokój i radość?","Nareszcie po latach wielu,
W licznych troskach, w ciężkich nudach,
Zapomniał o drogi celu,
Aby znaleźć wczas po trudach;"
